Title_original,Context_original,id_original,Question,Answer_original,Answer_generated,bleu_score
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21655,III. Ahmed 1 Temmuz 1736 tarihinde nerede ölmüştür?,İstanbul'da,İstanbul'da,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21672,III. Ahmed'in annesi kimdir?,Emetullah Râbia Gülnûş Sultan,Emetullah Râbia Gülnûş Sultan'dır,0.8728438749317711
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21676,"Sultan II. Mustafa'nın neyi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı?",öz kardeşi,öz kardeşi,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21684,"Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, kaç yaşında iken Edirne'de tahta geçti?",30 yaşında iken,30 yaşında iken,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21684,"Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, kaç yaşında iken Edirne'de tahta geçti?",30 yaşında iken,30 yaşında iken,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21685,"Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken nerede tahta geçti?",Edirne'de,Edirne'de,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21710,"III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için ne yaptı?",çok çaba sarf etti,çok çaba sarf etti,1.0
 III. Ahmed,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",21714,"27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, hangi tarihte padişahlıktan çekilmek zorunda kaldı?",1 Ekim 1730 tarihinde,1 Ekim 1730 tarihinde,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21739,III. Mehmed'in divan edebiyatındaki mahlası nedir?,Adlî,Adlî,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21739,III. Mehmed'in divan edebiyatındaki mahlası nedir?,Adlî,Adlî,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21739,III. Mehmed'in divan edebiyatındaki mahlası nedir?,Adlî,Adlî,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21741,III. Mehmed hangi tarihte doğmuştur?,26 Mayıs 1566,26 Mayıs 1566,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21747,III. Mehmed hangi tarihte ölmüştür?,21 Aralık 1603,21 Aralık 1603,1.0
 III. Mehmed,"III. Mehmed, divan edebiyatındaki mahlasıyla Adlî, 26 Mayıs 1566 tarihinde Manisa'da doğup, 21 Aralık 1603 tarihinde İstanbul'da ölmüştür. III. Mehmed 13. Osmanlı padişahı ve 92. İslam halifesidir. III. Mehmed'in saltanatı 16 Ocak 1595 tarihinde başlayıp, 21 Aralık 1603 tarihinde sona ermiştir. III. Mehmed sancaktan gelip, tahta çıkan son şehzadedir. III. Mehmed, I. Süleyman'dan 30 yıl sonra sefere çıkan ilk padişahtır. III. Mehmed'den önce gelen padişah III. Murad'dır. III. Mehmed'den sonra gelen padişah I. Ahmed'dir. III. Mehmed'in eşleri Halime Sultan ve Handan Sultan, çocukları ise Şehzade Selim, Şehzade Cihangir, Şehzade Mahmud, I. Ahmed, I. Mustafa'dır. III. Mehmed'in babası III. Murad, annesi ise Safiye Sultan'dır. III. Mehmed'in saltanatı 8 yıl sürmüştür. III. Mehmed 37 yaşında ölmüştür.",21751,III. Mehmed nerede ölmüştür?,İstanbul'da,İstanbul'da,1.0
